subject	block	pos	word	onset	vheight	vround	vfront	vlength	frequency	retro
AH	45	6	stein	st	low	unround	front	long	3222	1
AH	47	1	stein	st	low	unround	front	long	3222	1
AH	47	2	stein	st	low	unround	front	long	3222	1
AH	47	3	stein	st	low	unround	front	long	3222	1
AH	47	4	stein	st	low	unround	front	long	3222	1
AH	47	5	stein	st	low	unround	front	long	3222	1
AH	47	6	stein	st	low	unround	front	long	3222	1
AH	49	1	stein	st	low	unround	front	long	3222	1
AH	49	2	stein	st	low	unround	front	long	3222	1
AH	49	3	stein	st	low	unround	front	long	3222	1
AH	49	4	stein	st	low	unround	front	long	3222	1
AH	49	5	stein	st	low	unround	front	long	3222	1
AH	49	6	stein	st	low	unround	front	long	3222	1
AH	51	1	stein	st	low	unround	front	long	3222	1
AH	51	2	stein	st	low	unround	front	long	3222	1
AH	51	3	stein	st	low	unround	front	long	3222	1
AH	51	4	stein	st	low	unround	front	long	3222	1
AH	51	5	stein	st	low	unround	front	long	3222	1
AH	51	6	stein	st	low	unround	front	long	3222	1
AH	53	1	syn	sV	high	round	front	long	2669	1
AH	53	2	syn	sV	high	round	front	long	2669	1
AH	53	3	syn	sV	high	round	front	long	2669	1
AH	53	4	syn	sV	high	round	front	long	2669	1
AH	53	5	syn	sV	high	round	front	long	2669	1
AH	53	6	syn	sV	high	round	front	long	2669	1
AH	54	1	stund	st	high	round	front	short	4310	1
AH	54	2	stund	st	high	round	front	short	4310	0
AH	54	3	stund	st	high	round	front	short	4310	0
AH	54	4	stund	st	high	round	front	short	4310	0
AH	54	5	stund	st	high	round	front	short	4310	0
AH	54	6	stund	st	high	round	front	short	4310	0
AH	55	1	syn	sV	high	round	front	long	2669	0
AH	55	2	syn	sV	high	round	front	long	2669	0
AH	55	3	syn	sV	high	round	front	long	2669	0
AH	55	5	syn	sV	high	round	front	long	2669	0
AH	55	6	syn	sV	high	round	front	long	2669	0
AH	56	1	stund	st	high	round	front	short	4310	0
AH	56	2	stund	st	high	round	front	short	4310	0
AH	56	3	stund	st	high	round	front	short	4310	0
AH	56	4	stund	st	high	round	front	short	4310	1
AH	56	5	stund	st	high	round	front	short	4310	0
AH	56	6	stund	st	high	round	front	short	4310	0
AH	57	1	syn	sV	high	round	front	long	2669	0
AH	57	2	syn	sV	high	round	front	long	2669	0
AH	57	3	syn	sV	high	round	front	long	2669	0
AH	57	4	syn	sV	high	round	front	long	2669	0
AH	57	5	syn	sV	high	round	front	long	2669	0
AH	57	6	syn	sV	high	round	front	long	2669	0
AH	58	1	stund	st	high	round	front	short	4310	0
AH	58	2	stund	st	high	round	front	short	4310	0
AH	58	3	stund	st	high	round	front	short	4310	0
AH	58	4	stund	st	high	round	front	short	4310	0
AH	58	5	stund	st	high	round	front	short	4310	0
AH	58	6	stund	st	high	round	front	short	4310	0
AH	59	1	syn	sV	high	round	front	long	2669	0
AH	59	2	syn	sV	high	round	front	long	2669	0
AH	59	3	syn	sV	high	round	front	long	2669	0
AH	59	4	syn	sV	high	round	front	long	2669	0
AH	59	5	syn	sV	high	round	front	long	2669	0
AH	59	6	syn	sV	high	round	front	long	2669	0
AH	60	1	stund	st	high	round	front	short	4310	0
AH	60	2	stund	st	high	round	front	short	4310	0
AH	60	3	stund	st	high	round	front	short	4310	0
AH	60	4	stund	st	high	round	front	short	4310	1
AH	60	5	stund	st	high	round	front	short	4310	1
AH	60	6	stund	st	high	round	front	short	4310	1
CH	21	1	sted	st	mid	unround	front	long	10216	0
CH	21	2	sted	st	mid	unround	front	long	10216	0
CH	21	3	sted	st	mid	unround	front	long	10216	0
CH	21	5	sted	st	mid	unround	front	long	10216	0
CH	21	6	sted	st	mid	unround	front	long	10216	0
CH	22	1	sak	sV	low	unround	back	long	3399	1
CH	22	2	sak	sV	low	unround	back	long	3399	0
CH	22	3	sak	sV	low	unround	back	long	3399	0
CH	22	4	sak	sV	low	unround	back	long	3399	0
CH	22	5	sak	sV	low	unround	back	long	3399	0
CH	22	6	sak	sV	low	unround	back	long	3399	1
CH	23	1	sted	st	mid	unround	front	long	10216	1
CH	23	2	sted	st	mid	unround	front	long	10216	1
CH	23	3	sted	st	mid	unround	front	long	10216	1
CH	23	4	sted	st	mid	unround	front	long	10216	1
CH	23	5	sted	st	mid	unround	front	long	10216	1
CH	23	6	sted	st	mid	unround	front	long	10216	1
CH	24	1	sak	sV	low	unround	back	long	3399	0
CH	24	2	sak	sV	low	unround	back	long	3399	1
CH	24	3	sak	sV	low	unround	back	long	3399	1
CH	24	4	sak	sV	low	unround	back	long	3399	0
CH	24	5	sak	sV	low	unround	back	long	3399	0
CH	24	6	sak	sV	low	unround	back	long	3399	0
CH	25	1	sted	st	mid	unround	front	long	10216	1
CH	25	2	sted	st	mid	unround	front	long	10216	0
CH	25	3	sted	st	mid	unround	front	long	10216	1
CH	25	4	sted	st	mid	unround	front	long	10216	1
CH	25	5	sted	st	mid	unround	front	long	10216	1
CH	25	6	sted	st	mid	unround	front	long	10216	1
CH	26	1	sak	sV	low	unround	back	long	3399	0
CH	26	2	sak	sV	low	unround	back	long	3399	0
CH	26	3	sak	sV	low	unround	back	long	3399	0
CH	26	4	sak	sV	low	unround	back	long	3399	0
CH	26	5	sak	sV	low	unround	back	long	3399	0
CH	26	6	sak	sV	low	unround	back	long	3399	0
CH	27	1	sted	st	mid	unround	front	long	10216	1
CH	27	2	sted	st	mid	unround	front	long	10216	1
CH	27	3	sted	st	mid	unround	front	long	10216	1
CH	27	4	sted	st	mid	unround	front	long	10216	1
CH	27	5	sted	st	mid	unround	front	long	10216	1
CH	27	6	sted	st	mid	unround	front	long	10216	1
CH	28	2	sak	sV	low	unround	back	long	3399	1
CH	28	3	sak	sV	low	unround	back	long	3399	0
CH	28	4	sak	sV	low	unround	back	long	3399	1
CH	28	6	sak	sV	low	unround	back	long	3399	1
CH	29	1	navn	n	low	unround	back	short	8451	0
CH	29	2	navn	n	low	unround	back	short	8451	1
CH	29	3	navn	n	low	unround	back	short	8451	1
CH	29	4	navn	n	low	unround	back	short	8451	1
CH	29	5	navn	n	low	unround	back	short	8451	1
CH	29	6	navn	n	low	unround	back	short	8451	1
CH	30	1	sol	sV	high	round	back	long	1241	0
CH	30	2	sol	sV	high	round	back	long	1241	0
CH	30	3	sol	sV	high	round	back	long	1241	0
CH	30	4	sol	sV	high	round	back	long	1241	0
CH	30	5	sol	sV	high	round	back	long	1241	0
CH	30	6	sol	sV	high	round	back	long	1241	0
CH	31	1	navn	n	low	unround	back	short	8451	1
CH	31	2	navn	n	low	unround	back	short	8451	1
CH	31	3	navn	n	low	unround	back	short	8451	1
CH	31	4	navn	n	low	unround	back	short	8451	1
CH	31	5	navn	n	low	unround	back	short	8451	1
CH	31	6	navn	n	low	unround	back	short	8451	1
CH	32	1	sol	sV	high	round	back	long	1241	0
CH	32	2	sol	sV	high	round	back	long	1241	0
CH	32	3	sol	sV	high	round	back	long	1241	0
CH	32	4	sol	sV	high	round	back	long	1241	0
CH	32	5	sol	sV	high	round	back	long	1241	0
CH	32	6	sol	sV	high	round	back	long	1241	0
CH	33	1	navn	n	low	unround	back	short	8451	1
CH	33	2	navn	n	low	unround	back	short	8451	1
CH	33	3	navn	n	low	unround	back	short	8451	1
CH	33	4	navn	n	low	unround	back	short	8451	1
CH	33	5	navn	n	low	unround	back	short	8451	1
CH	33	6	navn	n	low	unround	back	short	8451	1
CH	34	1	sol	sV	high	round	back	long	1241	0
CH	34	2	sol	sV	high	round	back	long	1241	0
CH	34	3	sol	sV	high	round	back	long	1241	0
CH	34	4	sol	sV	high	round	back	long	1241	0
CH	34	5	sol	sV	high	round	back	long	1241	0
CH	34	6	sol	sV	high	round	back	long	1241	0
CH	35	1	navn	n	low	unround	back	short	8451	1
CH	35	2	navn	n	low	unround	back	short	8451	1
CH	35	3	navn	n	low	unround	back	short	8451	1
CH	35	4	navn	n	low	unround	back	short	8451	1
CH	35	5	navn	n	low	unround	back	short	8451	1
CH	35	6	navn	n	low	unround	back	short	8451	1
CH	36	1	sol	sV	high	round	back	long	1241	0
CH	36	2	sol	sV	high	round	back	long	1241	0
CH	36	3	sol	sV	high	round	back	long	1241	0
CH	36	4	sol	sV	high	round	back	long	1241	0
CH	36	5	sol	sV	high	round	back	long	1241	0
CH	36	6	sol	sV	high	round	back	long	1241	0
CH	37	1	seng	sV	mid	unround	front	short	895	0
CH	37	2	seng	sV	mid	unround	front	short	895	0
CH	37	3	seng	sV	mid	unround	front	short	895	1
CH	37	4	seng	sV	mid	unround	front	short	895	1
CH	37	5	seng	sV	mid	unround	front	short	895	1
CH	37	6	seng	sV	mid	unround	front	short	895	1
CH	39	1	seng	sV	mid	unround	front	short	895	1
CH	39	2	seng	sV	mid	unround	front	short	895	1
CH	39	3	seng	sV	mid	unround	front	short	895	1
CH	39	4	seng	sV	mid	unround	front	short	895	1
CH	39	5	seng	sV	mid	unround	front	short	895	1
CH	39	6	seng	sV	mid	unround	front	short	895	1
CH	41	1	seng	sV	mid	unround	front	short	895	0
CH	41	2	seng	sV	mid	unround	front	short	895	0
CH	41	3	seng	sV	mid	unround	front	short	895	0
CH	41	4	seng	sV	mid	unround	front	short	895	0
CH	41	5	seng	sV	mid	unround	front	short	895	0
CH	41	6	seng	sV	mid	unround	front	short	895	0
CH	43	1	seng	sV	mid	unround	front	short	895	0
CH	43	2	seng	sV	mid	unround	front	short	895	0
CH	43	3	seng	sV	mid	unround	front	short	895	0
CH	43	4	seng	sV	mid	unround	front	short	895	0
CH	43	5	seng	sV	mid	unround	front	short	895	0
CH	43	6	seng	sV	mid	unround	front	short	895	0
CH	45	1	stein	st	low	unround	front	long	3222	0
CH	45	2	stein	st	low	unround	front	long	3222	1
CH	45	3	stein	st	low	unround	front	long	3222	1
CH	45	4	stein	st	low	unround	front	long	3222	1
CH	45	5	stein	st	low	unround	front	long	3222	1
CH	45	6	stein	st	low	unround	front	long	3222	1
CH	47	1	stein	st	low	unround	front	long	3222	0
CH	47	2	stein	st	low	unround	front	long	3222	0
CH	47	3	stein	st	low	unround	front	long	3222	0
CH	47	4	stein	st	low	unround	front	long	3222	0
CH	47	5	stein	st	low	unround	front	long	3222	0
CH	47	6	stein	st	low	unround	front	long	3222	0
CH	49	1	stein	st	low	unround	front	long	3222	1
CH	49	2	stein	st	low	unround	front	long	3222	1
CH	49	3	stein	st	low	unround	front	long	3222	1
CH	49	4	stein	st	low	unround	front	long	3222	1
CH	49	5	stein	st	low	unround	front	long	3222	1
CH	49	6	stein	st	low	unround	front	long	3222	1
CH	51	1	stein	st	low	unround	front	long	3222	1
CH	51	2	stein	st	low	unround	front	long	3222	1
CH	51	3	stein	st	low	unround	front	long	3222	1
CH	51	4	stein	st	low	unround	front	long	3222	1
CH	51	5	stein	st	low	unround	front	long	3222	1
CH	51	6	stein	st	low	unround	front	long	3222	1
CH	53	1	syn	sV	high	round	front	long	2669	0
CH	53	2	syn	sV	high	round	front	long	2669	0
CH	53	3	syn	sV	high	round	front	long	2669	0
CH	53	4	syn	sV	high	round	front	long	2669	0
CH	53	5	syn	sV	high	round	front	long	2669	1
CH	53	6	syn	sV	high	round	front	long	2669	0
CH	54	1	stund	st	high	round	front	short	4310	0
CH	54	2	stund	st	high	round	front	short	4310	1
CH	54	3	stund	st	high	round	front	short	4310	1
CH	54	4	stund	st	high	round	front	short	4310	1
CH	54	5	stund	st	high	round	front	short	4310	1
CH	54	6	stund	st	high	round	front	short	4310	1
CH	55	1	syn	sV	high	round	front	long	2669	0
CH	55	2	syn	sV	high	round	front	long	2669	0
CH	55	3	syn	sV	high	round	front	long	2669	0
CH	55	4	syn	sV	high	round	front	long	2669	0
CH	55	5	syn	sV	high	round	front	long	2669	1
CH	55	6	syn	sV	high	round	front	long	2669	1
CH	56	1	stund	st	high	round	front	short	4310	0
CH	56	2	stund	st	high	round	front	short	4310	0
CH	56	3	stund	st	high	round	front	short	4310	0
CH	56	4	stund	st	high	round	front	short	4310	0
CH	56	5	stund	st	high	round	front	short	4310	0
CH	56	6	stund	st	high	round	front	short	4310	0
CH	57	1	syn	sV	high	round	front	long	2669	0
CH	57	2	syn	sV	high	round	front	long	2669	0
CH	57	3	syn	sV	high	round	front	long	2669	0
CH	57	4	syn	sV	high	round	front	long	2669	0
CH	57	5	syn	sV	high	round	front	long	2669	0
CH	57	6	syn	sV	high	round	front	long	2669	0
CH	58	1	stund	st	high	round	front	short	4310	0
CH	58	2	stund	st	high	round	front	short	4310	0
CH	58	3	stund	st	high	round	front	short	4310	0
CH	58	4	stund	st	high	round	front	short	4310	0
CH	58	5	stund	st	high	round	front	short	4310	0
CH	58	6	stund	st	high	round	front	short	4310	0
CH	59	1	syn	sV	high	round	front	long	2669	0
CH	59	2	syn	sV	high	round	front	long	2669	0
CH	59	3	syn	sV	high	round	front	long	2669	0
CH	59	4	syn	sV	high	round	front	long	2669	0
CH	59	5	syn	sV	high	round	front	long	2669	0
CH	59	6	syn	sV	high	round	front	long	2669	0
CH	60	1	stund	st	high	round	front	short	4310	0
CH	60	2	stund	st	high	round	front	short	4310	0
CH	60	3	stund	st	high	round	front	short	4310	0
CH	60	4	stund	st	high	round	front	short	4310	0
CH	60	5	stund	st	high	round	front	short	4310	0
CH	61	1	dag	d	low	unround	back	long	25467	1
CH	61	2	dag	d	low	unround	back	long	25467	1
CH	61	3	dag	d	low	unround	back	long	25467	1
CH	61	4	dag	d	low	unround	back	long	25467	1
CH	61	5	dag	d	low	unround	back	long	25467	1
CH	61	6	dag	d	low	unround	back	long	25467	1
CH	62	1	stat	st	low	unround	back	long	1873	0
CH	62	2	stat	st	low	unround	back	long	1873	0
CH	62	3	stat	st	low	unround	back	long	1873	0
CH	62	4	stat	st	low	unround	back	long	1873	0
CH	62	5	stat	st	low	unround	back	long	1873	1
CH	62	6	stat	st	low	unround	back	long	1873	1
CH	63	1	dag	d	low	unround	back	long	25467	1
CH	63	2	dag	d	low	unround	back	long	25467	1
CH	63	3	dag	d	low	unround	back	long	25467	1
CH	63	4	dag	d	low	unround	back	long	25467	1
CH	63	5	dag	d	low	unround	back	long	25467	1
CH	63	6	dag	d	low	unround	back	long	25467	1
CH	64	1	stat	st	low	unround	back	long	1873	0
CH	64	2	stat	st	low	unround	back	long	1873	0
CH	64	3	stat	st	low	unround	back	long	1873	1
CH	64	4	stat	st	low	unround	back	long	1873	1
CH	64	5	stat	st	low	unround	back	long	1873	1
CH	64	6	stat	st	low	unround	back	long	1873	1
CH	65	1	dag	d	low	unround	back	long	25467	1
CH	65	2	dag	d	low	unround	back	long	25467	1
CH	65	3	dag	d	low	unround	back	long	25467	1
CH	65	4	dag	d	low	unround	back	long	25467	1
CH	65	5	dag	d	low	unround	back	long	25467	1
CH	65	6	dag	d	low	unround	back	long	25467	1
CH	66	1	stat	st	low	unround	back	long	1873	1
CH	66	2	stat	st	low	unround	back	long	1873	1
CH	66	3	stat	st	low	unround	back	long	1873	1
CH	66	4	stat	st	low	unround	back	long	1873	1
CH	66	5	stat	st	low	unround	back	long	1873	1
CH	66	6	stat	st	low	unround	back	long	1873	1
CH	67	1	dag	d	low	unround	back	long	25467	1
CH	67	2	dag	d	low	unround	back	long	25467	1
CH	67	3	dag	d	low	unround	back	long	25467	1
CH	67	4	dag	d	low	unround	back	long	25467	1
CH	67	5	dag	d	low	unround	back	long	25467	1
CH	67	6	dag	d	low	unround	back	long	25467	1
CH	68	1	stat	st	low	unround	back	long	1873	1
CH	68	2	stat	st	low	unround	back	long	1873	1
CH	68	3	stat	st	low	unround	back	long	1873	1
CH	68	4	stat	st	low	unround	back	long	1873	1
CH	68	5	stat	st	low	unround	back	long	1873	1
CH	68	6	stat	st	low	unround	back	long	1873	1
CH	69	1	sønn	sV	mid	round	front	short	3843	0
CH	69	2	sønn	sV	mid	round	front	short	3843	1
CH	69	3	sønn	sV	mid	round	front	short	3843	1
CH	69	4	sønn	sV	mid	round	front	short	3843	1
CH	69	5	sønn	sV	mid	round	front	short	3843	1
CH	69	6	sønn	sV	mid	round	front	short	3843	1
CH	70	1	stoff	st	mid	round	back	short	1564	1
CH	70	2	stoff	st	mid	round	back	short	1564	1
CH	70	3	stoff	st	mid	round	back	short	1564	1
CH	70	4	stoff	st	mid	round	back	short	1564	1
CH	70	5	stoff	st	mid	round	back	short	1564	1
CH	70	6	stoff	st	mid	round	back	short	1564	1
CH	71	1	sønn	sV	mid	round	front	short	3843	0
CH	71	2	sønn	sV	mid	round	front	short	3843	1
CH	71	3	sønn	sV	mid	round	front	short	3843	1
CH	71	4	sønn	sV	mid	round	front	short	3843	1
CH	71	5	sønn	sV	mid	round	front	short	3843	1
CH	71	6	sønn	sV	mid	round	front	short	3843	1
CH	72	1	stoff	st	mid	round	back	short	1564	1
CH	72	2	stoff	st	mid	round	back	short	1564	1
CH	72	3	stoff	st	mid	round	back	short	1564	1
CH	72	4	stoff	st	mid	round	back	short	1564	1
CH	72	5	stoff	st	mid	round	back	short	1564	1
CH	72	6	stoff	st	mid	round	back	short	1564	1
CH	73	1	sønn	sV	mid	round	front	short	3843	1
CH	73	2	sønn	sV	mid	round	front	short	3843	1
CH	73	3	sønn	sV	mid	round	front	short	3843	1
CH	73	4	sønn	sV	mid	round	front	short	3843	1
CH	73	5	sønn	sV	mid	round	front	short	3843	1
CH	73	6	sønn	sV	mid	round	front	short	3843	1
CH	74	1	stoff	st	mid	round	back	short	1564	1
CH	74	2	stoff	st	mid	round	back	short	1564	1
CH	74	3	stoff	st	mid	round	back	short	1564	1
CH	74	4	stoff	st	mid	round	back	short	1564	1
CH	74	5	stoff	st	mid	round	back	short	1564	1
CH	74	6	stoff	st	mid	round	back	short	1564	1
CH	75	1	sønn	sV	mid	round	front	short	3843	1
CH	75	2	sønn	sV	mid	round	front	short	3843	1
CH	75	3	sønn	sV	mid	round	front	short	3843	1
CH	75	4	sønn	sV	mid	round	front	short	3843	1
CH	75	5	sønn	sV	mid	round	front	short	3843	1
CH	75	6	sønn	sV	mid	round	front	short	3843	1
CH	76	1	stoff	st	mid	round	back	short	1564	1
CH	76	2	stoff	st	mid	round	back	short	1564	1
CH	76	3	stoff	st	mid	round	back	short	1564	1
CH	76	4	stoff	st	mid	round	back	short	1564	1
CH	76	5	stoff	st	mid	round	back	short	1564	1
CH	76	6	stoff	st	mid	round	back	short	1564	1
HY	9	1	dag	d	low	unround	back	long	25467	1
HY	9	2	dag	d	low	unround	back	long	25467	1
HY	9	3	dag	d	low	unround	back	long	25467	1
HY	9	4	dag	d	low	unround	back	long	25467	1
HY	9	5	dag	d	low	unround	back	long	25467	1
HY	9	6	dag	d	low	unround	back	long	25467	1
HY	10	1	stat	st	low	unround	back	long	1873	0
HY	10	2	stat	st	low	unround	back	long	1873	1
HY	10	3	stat	st	low	unround	back	long	1873	1
HY	10	4	stat	st	low	unround	back	long	1873	1
HY	10	5	stat	st	low	unround	back	long	1873	1
HY	10	6	stat	st	low	unround	back	long	1873	1
HY	11	1	dag	d	low	unround	back	long	25467	1
HY	11	2	dag	d	low	unround	back	long	25467	1
HY	11	3	dag	d	low	unround	back	long	25467	1
HY	11	4	dag	d	low	unround	back	long	25467	1
HY	11	5	dag	d	low	unround	back	long	25467	1
HY	11	6	dag	d	low	unround	back	long	25467	1
HY	12	1	stat	st	low	unround	back	long	1873	1
HY	12	2	stat	st	low	unround	back	long	1873	1
HY	12	3	stat	st	low	unround	back	long	1873	1
HY	12	4	stat	st	low	unround	back	long	1873	1
HY	12	5	stat	st	low	unround	back	long	1873	1
HY	12	6	stat	st	low	unround	back	long	1873	1
HY	13	1	sak	sV	low	unround	back	long	3399	0
HY	13	2	sak	sV	low	unround	back	long	3399	1
HY	13	3	sak	sV	low	unround	back	long	3399	1
HY	13	4	sak	sV	low	unround	back	long	3399	1
HY	13	5	sak	sV	low	unround	back	long	3399	1
HY	13	6	sak	sV	low	unround	back	long	3399	1
HY	14	1	syn	sV	high	round	front	long	2669	0
HY	14	2	syn	sV	high	round	front	long	2669	0
HY	14	3	syn	sV	high	round	front	long	2669	0
HY	14	4	syn	sV	high	round	front	long	2669	0
HY	14	5	syn	sV	high	round	front	long	2669	0
HY	14	6	syn	sV	high	round	front	long	2669	0
HY	15	1	sak	sV	low	unround	back	long	3399	0
HY	15	2	sak	sV	low	unround	back	long	3399	0
HY	15	3	sak	sV	low	unround	back	long	3399	0
HY	15	4	sak	sV	low	unround	back	long	3399	0
HY	15	5	sak	sV	low	unround	back	long	3399	1
HY	15	6	sak	sV	low	unround	back	long	3399	0
HY	16	1	syn	sV	high	round	front	long	2669	0
HY	16	2	syn	sV	high	round	front	long	2669	0
HY	16	3	syn	sV	high	round	front	long	2669	0
HY	16	4	syn	sV	high	round	front	long	2669	0
HY	16	5	syn	sV	high	round	front	long	2669	0
HY	16	6	syn	sV	high	round	front	long	2669	0
HY	17	1	sak	sV	low	unround	back	long	3399	0
HY	17	2	sak	sV	low	unround	back	long	3399	0
HY	17	3	sak	sV	low	unround	back	long	3399	0
HY	17	4	sak	sV	low	unround	back	long	3399	0
HY	17	5	sak	sV	low	unround	back	long	3399	1
HY	17	6	sak	sV	low	unround	back	long	3399	1
HY	18	1	syn	sV	high	round	front	long	2669	0
HY	18	2	syn	sV	high	round	front	long	2669	0
HY	18	3	syn	sV	high	round	front	long	2669	0
HY	18	4	syn	sV	high	round	front	long	2669	0
HY	18	5	syn	sV	high	round	front	long	2669	0
HY	18	6	syn	sV	high	round	front	long	2669	0
HY	19	1	sak	sV	low	unround	back	long	3399	0
HY	19	2	sak	sV	low	unround	back	long	3399	0
HY	19	3	sak	sV	low	unround	back	long	3399	0
HY	19	4	sak	sV	low	unround	back	long	3399	0
HY	19	5	sak	sV	low	unround	back	long	3399	0
HY	19	6	sak	sV	low	unround	back	long	3399	0
HY	20	1	syn	sV	high	round	front	long	2669	0
HY	20	2	syn	sV	high	round	front	long	2669	0
HY	20	3	syn	sV	high	round	front	long	2669	0
HY	20	4	syn	sV	high	round	front	long	2669	0
HY	20	5	syn	sV	high	round	front	long	2669	0
HY	20	6	syn	sV	high	round	front	long	2669	0
HY	21	1	stoff	st	mid	round	back	short	1564	1
HY	21	2	stoff	st	mid	round	back	short	1564	1
HY	21	3	stoff	st	mid	round	back	short	1564	1
HY	21	4	stoff	st	mid	round	back	short	1564	1
HY	21	5	stoff	st	mid	round	back	short	1564	1
HY	21	6	stoff	st	mid	round	back	short	1564	1
HY	22	1	stein	st	low	unround	front	long	3222	1
HY	22	2	stein	st	low	unround	front	long	3222	1
HY	22	3	stein	st	low	unround	front	long	3222	1
HY	22	4	stein	st	low	unround	front	long	3222	1
HY	22	5	stein	st	low	unround	front	long	3222	1
HY	22	6	stein	st	low	unround	front	long	3222	1
HY	23	1	stoff	st	mid	round	back	short	1564	1
HY	23	2	stoff	st	mid	round	back	short	1564	1
HY	23	3	stoff	st	mid	round	back	short	1564	1
HY	23	4	stoff	st	mid	round	back	short	1564	1
HY	23	5	stoff	st	mid	round	back	short	1564	1
HY	23	6	stoff	st	mid	round	back	short	1564	1
HY	24	1	stein	st	low	unround	front	long	3222	1
HY	24	2	stein	st	low	unround	front	long	3222	1
HY	24	3	stein	st	low	unround	front	long	3222	1
HY	24	4	stein	st	low	unround	front	long	3222	1
HY	24	5	stein	st	low	unround	front	long	3222	1
HY	24	6	stein	st	low	unround	front	long	3222	1
HY	25	1	stoff	st	mid	round	back	short	1564	1
